                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 2.2599,                 1.3844,                 1.9617,                 0.8575,                0.75562,                0.84737,                 0.5235,                 2.6403,                 2.2054,                 2.3155,              0.0009968,              0.0009968,              0.0009968
                    154,                 2.0815,                 1.3458,                 1.9333,                0.85087,                0.76124,                0.84121,                0.50849,                  2.702,                 2.1481,                 2.3636,              0.0009902,              0.0009902,              0.0009902
                    155,                 1.9608,                 1.2416,                 1.8489,                0.88505,                0.75699,                0.86724,                0.55565,                  2.573,                 1.9697,                 2.2712,              0.0009836,              0.0009836,              0.0009836
                    156,                  2.174,                 1.3357,                  1.917,                0.80546,                0.79775,                0.86007,                0.54112,                 2.6286,                 2.1533,                 2.3282,               0.000977,               0.000977,               0.000977
                    157,                  2.107,                 1.3575,                 1.8734,                0.88239,                   0.75,                0.85077,                0.52767,                 2.6533,                 2.1971,                   2.36,              0.0009704,              0.0009704,              0.0009704
                    158,                 2.1943,                  1.326,                 1.9348,                0.88149,                   0.75,                0.84765,                0.54522,                 2.5153,                 2.2027,                 2.2425,              0.0009638,              0.0009638,              0.0009638
                    159,                 2.1438,                 1.3264,                 1.8935,                0.85468,                0.77648,                0.85045,                 0.5333,                 2.6029,                 2.2397,                 2.2766,              0.0009572,              0.0009572,              0.0009572
                    160,                 2.1553,                 1.3464,                 1.9114,                0.88012,                0.72472,                0.84675,                0.51458,                 2.6568,                 2.3193,                 2.3133,              0.0009506,              0.0009506,              0.0009506
                    161,                 2.0795,                 1.2428,                 1.8814,                0.84051,                0.78456,                0.85674,                0.54668,                 2.5432,                 2.2493,                 2.2395,               0.000944,               0.000944,               0.000944
                    162,                 1.9747,                 1.2359,                  1.839,                0.90643,                0.76196,                0.86494,                0.55166,                 2.6043,                 2.2299,                  2.268,              0.0009374,              0.0009374,              0.0009374
                    163,                 2.0852,                 1.3119,                 1.8901,                0.86376,                0.77247,                0.86589,                0.56118,                 2.5788,                 2.0873,                 2.2549,              0.0009308,              0.0009308,              0.0009308
                    164,                 2.0762,                 1.2818,                 1.8725,                0.84247,                 0.7812,                0.86512,                0.54661,                 2.5878,                 2.1347,                 2.2725,              0.0009242,              0.0009242,              0.0009242
                    165,                 2.1402,                 1.3232,                 1.8574,                0.81104,                0.76966,                0.84578,                 0.5053,                 2.7543,                 2.2108,                 2.3684,              0.0009176,              0.0009176,              0.0009176
                    166,                 2.1053,                 1.3726,                 1.9065,                 0.8535,                0.78553,                0.86461,                0.53781,                  2.646,                 2.1385,                 2.3093,               0.000911,               0.000911,               0.000911
                    167,                 1.9868,                 1.3012,                  1.906,                0.87558,                0.76966,                  0.873,                0.54836,                 2.6651,                 2.1887,                 2.2965,              0.0009044,              0.0009044,              0.0009044
                    168,                 1.9966,                 1.2662,                 1.8493,                0.84229,                0.78371,                0.86301,                0.54317,                 2.6779,                 2.2157,                 2.3102,              0.0008978,              0.0008978,              0.0008978
                    169,                 1.9752,                 1.3124,                 1.8648,                0.88006,                0.77809,                0.87141,                0.55213,                  2.597,                  2.249,                 2.2849,              0.0008912,              0.0008912,              0.0008912
                    170,                 2.0818,                 1.3397,                 1.8813,                0.81882,                0.80899,                0.86471,                0.53689,                  2.622,                 2.2667,                 2.3137,              0.0008846,              0.0008846,              0.0008846
                    171,                 2.0056,                 1.2741,                 1.8041,                0.83712,                0.77958,                0.86201,                0.53108,                  2.679,                 2.1936,                 2.3359,               0.000878,               0.000878,               0.000878
                    172,                  1.904,                 1.1663,                 1.8384,                0.86749,                0.78652,                 0.8693,                0.56831,                 2.5825,                 2.0859,                 2.2858,              0.0008714,              0.0008714,              0.0008714
                    173,                 2.0588,                 1.2391,                 1.8625,                0.84499,                0.78652,                0.86165,                 0.5514,                  2.641,                 2.0922,                  2.317,              0.0008648,              0.0008648,              0.0008648
                    174,                 2.2304,                 1.2757,                 1.9332,                0.85584,                0.80337,                0.87636,                0.56675,                 2.5689,                  1.992,                 2.2822,              0.0008582,              0.0008582,              0.0008582
                    175,                 1.8794,                 1.1302,                 1.8208,                0.88542,                0.80056,                0.88389,                 0.5765,                 2.5715,                 2.0084,                 2.2778,              0.0008516,              0.0008516,              0.0008516
                    176,                 2.0408,                 1.2595,                 1.9181,                0.88792,                0.79213,                0.87793,                0.56558,                 2.6579,                 1.9977,                 2.3281,               0.000845,               0.000845,               0.000845
                    177,                 1.8999,                 1.1842,                 1.8703,                0.89594,                0.77389,                0.87569,                0.55809,                 2.6684,                  2.004,                 2.3367,              0.0008384,              0.0008384,              0.0008384
                    178,                 1.9769,                 1.2188,                 1.8118,                0.83555,                0.82779,                0.87929,                0.56522,                 2.6594,                 2.0644,                 2.3304,              0.0008318,              0.0008318,              0.0008318
                    179,                 2.0443,                 1.2661,                 1.8775,                0.85123,                0.81742,                0.88648,                0.55634,                 2.6297,                 2.1289,                 2.3068,              0.0008252,              0.0008252,              0.0008252
                    180,                 1.9741,                 1.2087,                 1.8283,                0.86362,                0.78933,                0.88197,                0.55535,                 2.5945,                 2.1513,                 2.3044,              0.0008186,              0.0008186,              0.0008186
                    181,                 1.9912,                 1.2072,                 1.8888,                0.86059,                0.79763,                0.87432,                0.54851,                 2.6336,                 2.1804,                 2.3167,               0.000812,               0.000812,               0.000812
                    182,                 1.9452,                 1.2224,                 1.8413,                0.86359,                0.78244,                 0.8696,                0.53526,                 2.7187,                 2.2147,                 2.3474,              0.0008054,              0.0008054,              0.0008054
                    183,                 2.0234,                  1.284,                 1.8471,                0.88355,                0.79213,                0.86992,                0.57584,                 2.6312,                  2.154,                 2.2884,              0.0007988,              0.0007988,              0.0007988
                    184,                 1.9711,                   1.18,                 1.8479,                0.83411,                0.80337,                 0.8615,                0.56042,                 2.7185,                 2.2329,                 2.3272,              0.0007922,              0.0007922,              0.0007922
                    185,                 1.9664,                 1.2332,                 1.8491,                0.84978,                0.79449,                0.86278,                0.55573,                 2.7037,                 2.2618,                  2.332,              0.0007856,              0.0007856,              0.0007856
                    186,                 1.9136,                 1.1779,                 1.8744,                0.85999,                0.79366,                0.86481,                0.55754,                 2.6806,                 2.2375,                 2.3344,               0.000779,               0.000779,               0.000779
                    187,                 1.9935,                 1.2067,                  1.864,                0.91194,                 0.7272,                0.86091,                0.53239,                 2.8575,                 2.2613,                 2.3967,              0.0007724,              0.0007724,              0.0007724
                    188,                 1.9491,                 1.2071,                 1.8308,                0.87191,                0.80899,                0.89063,                0.55961,                 2.7077,                 2.1555,                 2.3295,              0.0007658,              0.0007658,              0.0007658
                    189,                 2.0904,                 1.2109,                 1.9148,                0.90835,                0.80056,                0.89104,                0.57266,                 2.6867,                 2.1389,                 2.2999,              0.0007592,              0.0007592,              0.0007592
                    190,                  1.936,                 1.2025,                 1.9269,                0.90633,                0.78933,                0.89573,                0.56687,                 2.7085,                 2.1387,                 2.3184,              0.0007526,              0.0007526,              0.0007526
                    191,                 1.9602,                 1.1586,                 1.8092,                0.90115,                0.78652,                0.88857,                0.57015,                 2.6682,                 2.1412,                 2.3057,               0.000746,               0.000746,               0.000746
                    192,                 1.9622,                 1.1866,                 1.8038,                0.91003,                0.74719,                0.87928,                0.57035,                 2.6371,                 2.1814,                 2.2933,              0.0007394,              0.0007394,              0.0007394
                    193,                 2.0244,                 1.2861,                 1.8816,                 0.8172,                 0.7911,                0.85636,                0.54577,                 2.7637,                 2.1851,                 2.3557,              0.0007328,              0.0007328,              0.0007328
                    194,                 2.0194,                 1.2582,                 1.8566,                0.84393,                0.77465,                0.85106,                0.55045,                 2.7012,                 2.1914,                 2.3447,              0.0007262,              0.0007262,              0.0007262
                    195,                 2.1254,                 1.3447,                 1.9132,                0.84835,                0.78652,                0.86902,                0.55903,                 2.6478,                 2.1753,                 2.3252,              0.0007196,              0.0007196,              0.0007196
                    196,                 2.0146,                 1.2866,                 1.8626,                0.83583,                0.78655,                0.86542,                0.55919,                  2.667,                 2.1941,                   2.33,               0.000713,               0.000713,               0.000713
                    197,                  1.866,                 1.1706,                 1.7214,                0.80544,                0.83724,                0.87729,                0.55292,                 2.6944,                 2.1646,                 2.3259,              0.0007064,              0.0007064,              0.0007064
                    198,                 1.9629,                  1.171,                 1.8336,                0.81066,                 0.8427,                0.86999,                0.55706,                 2.6578,                  2.157,                 2.3207,              0.0006998,              0.0006998,              0.0006998
                    199,                 1.9524,                 1.1766,                 1.8396,                0.84791,                0.82998,                0.88629,                0.58038,                 2.5976,                 2.0732,                  2.298,              0.0006932,              0.0006932,              0.0006932
                    200,                 1.9429,                 1.1696,                 1.8633,                0.84496,                0.81134,                0.86898,                0.56345,                 2.6489,                 2.1049,                 2.3115,              0.0006866,              0.0006866,              0.0006866
                    201,                 1.8817,                 1.1584,                 1.8605,                0.84192,                0.78371,                 0.8629,                0.55601,                 2.6818,                 2.1482,                 2.3207,                0.00068,                0.00068,                0.00068
                    202,                 1.9831,                 1.2291,                 1.8302,                0.87831,                0.75843,                 0.8591,                 0.5562,                 2.6752,                 2.1465,                 2.3307,              0.0006734,              0.0006734,              0.0006734
                    203,                 2.0404,                 1.2148,                 1.8866,                0.88152,                0.76966,                0.86843,                0.57112,                 2.6353,                 2.1469,                 2.3106,              0.0006668,              0.0006668,              0.0006668
                    204,                 1.9341,                 1.1935,                  1.864,                0.86204,                0.78933,                0.86793,                0.55103,                    2.7,                 2.2035,                 2.3563,              0.0006602,              0.0006602,              0.0006602
                    205,                 1.9701,                 1.1729,                 1.8921,                0.85963,                0.80849,                0.87712,                0.56197,                 2.6571,                 2.2381,                 2.3138,              0.0006536,              0.0006536,              0.0006536
                    206,                 2.0541,                 1.2677,                 1.9091,                0.88094,                0.81058,                  0.881,                 0.5924,                  2.574,                 2.1918,                 2.2585,               0.000647,               0.000647,               0.000647
                    207,                 1.8417,                 1.1046,                 1.8215,                0.87235,                0.80623,                0.87797,                0.59758,                 2.5548,                 2.1731,                 2.2532,              0.0006404,              0.0006404,              0.0006404
                    208,                 1.9802,                 1.1982,                 1.8763,                0.90346,                0.76234,                0.87315,                0.58283,                 2.6321,                 2.1589,                 2.2882,              0.0006338,              0.0006338,              0.0006338
                    209,                 1.8221,                 1.1268,                 1.7449,                0.86094,                0.78371,                0.86595,                0.57881,                 2.6188,                 2.2101,                 2.2834,              0.0006272,              0.0006272,              0.0006272
                    210,                 1.8846,                 1.0941,                 1.8174,                0.83503,                0.82464,                0.87664,                0.58223,                 2.5841,                 2.2262,                 2.2871,              0.0006206,              0.0006206,              0.0006206
                    211,                 1.9772,                 1.1568,                 1.8434,                0.83946,                0.81461,                0.87893,                0.58346,                 2.6124,                  2.248,                  2.288,               0.000614,               0.000614,               0.000614
                    212,                 1.7795,                 1.0999,                 1.7303,                0.84583,                0.81678,                0.88166,                0.58535,                 2.6195,                 2.2642,                 2.2831,              0.0006074,              0.0006074,              0.0006074
                    213,                 1.6913,                 1.0947,                 1.7361,                0.86107,                0.81827,                0.89252,                0.58841,                 2.5545,                 2.2041,                 2.2492,              0.0006008,              0.0006008,              0.0006008
                    214,                 2.0062,                 1.1795,                 1.8201,                0.90352,                0.78371,                0.88388,                0.57701,                 2.6201,                 2.2152,                 2.3053,              0.0005942,              0.0005942,              0.0005942
                    215,                 2.0062,                 1.2125,                 1.8743,                 0.8737,                0.79669,                0.88817,                0.57601,                 2.5932,                 2.2157,                 2.2974,              0.0005876,              0.0005876,              0.0005876
                    216,                 1.8867,                  1.134,                 1.8618,                0.87375,                 0.7809,                0.87817,                0.56133,                 2.6243,                  2.243,                   2.33,               0.000581,               0.000581,               0.000581
                    217,                 1.7806,                 1.0775,                 1.7888,                0.84985,                0.83146,                0.88856,                0.59314,                 2.5093,                 2.1557,                 2.2478,              0.0005744,              0.0005744,              0.0005744
                    218,                 1.9127,                 1.1294,                 1.8243,                0.85812,                0.81552,                0.88704,                0.58447,                 2.5684,                 2.0693,                 2.2802,              0.0005678,              0.0005678,              0.0005678
                    219,                  1.771,                 1.1307,                 1.7268,                0.89173,                0.76404,                0.88393,                0.56125,                 2.7116,                 2.0251,                 2.3493,              0.0005612,              0.0005612,              0.0005612
                    220,                  1.833,                 1.0926,                 1.7793,                0.83654,                0.80505,                0.87974,                0.55556,                 2.7413,                 2.0259,                  2.393,              0.0005546,              0.0005546,              0.0005546
                    221,                 1.9131,                 1.0715,                 1.7796,                0.83511,                0.79667,                0.88145,                0.56536,                 2.6848,                 2.0407,                  2.376,               0.000548,               0.000548,               0.000548
                    222,                 1.7785,                 1.0645,                 1.7727,                0.87069,                0.80899,                0.89138,                0.56808,                 2.7038,                 2.0066,                 2.3492,              0.0005414,              0.0005414,              0.0005414
                    223,                 1.7455,                 1.0764,                 1.7545,                0.86188,                0.82022,                0.89836,                0.57554,                 2.7033,                  1.972,                 2.3183,              0.0005348,              0.0005348,              0.0005348
                    224,                 1.8769,                 1.1941,                 1.8749,                0.90861,                0.78197,                0.89627,                0.59046,                 2.6166,                  1.971,                 2.2836,              0.0005282,              0.0005282,              0.0005282
                    225,                 1.8139,                 1.0865,                 1.8329,                0.89512,                0.80056,                 0.8988,                0.58779,                 2.5889,                 2.0164,                 2.2819,              0.0005216,              0.0005216,              0.0005216
                    226,                 1.7969,                 1.1025,                 1.8005,                0.88114,                0.82303,                 0.8936,                0.57958,                 2.6127,                  2.161,                 2.3058,               0.000515,               0.000515,               0.000515
                    227,                 1.7366,                 1.0381,                 1.7931,                 0.8577,                0.82022,                0.88934,                 0.5715,                 2.6118,                 2.2916,                 2.2941,              0.0005084,              0.0005084,              0.0005084
                    228,                 1.8516,                 1.1539,                  1.795,                0.86281,                0.81268,                0.88792,                0.56889,                 2.6217,                 2.3486,                 2.3005,              0.0005018,              0.0005018,              0.0005018
                    229,                 1.7122,                 1.0631,                 1.7653,                0.88429,                0.80337,                0.88948,                0.56992,                 2.5917,                 2.4351,                 2.2854,              0.0004952,              0.0004952,              0.0004952
                    230,                  1.953,                 1.1869,                 1.8629,                0.86205,                0.80899,                0.88337,                0.54594,                  2.674,                 2.5528,                 2.3266,              0.0004886,              0.0004886,              0.0004886
                    231,                 1.7736,                 1.1026,                 1.8036,                0.86739,                0.82677,                0.88798,                0.55393,                 2.6478,                 2.6129,                 2.3074,               0.000482,               0.000482,               0.000482
                    232,                 1.8436,                 1.1004,                 1.8117,                0.89343,                0.83427,                 0.8935,                0.55925,                 2.6486,                 2.4734,                 2.3075,              0.0004754,              0.0004754,              0.0004754
                    233,                 1.7297,                 1.0575,                 1.8246,                0.90047,                0.81328,                0.89906,                 0.5746,                 2.6099,                 2.3132,                  2.292,              0.0004688,              0.0004688,              0.0004688
                    234,                 1.7114,                 1.0546,                  1.705,                0.89623,                0.81461,                0.89653,                0.58689,                  2.559,                 2.2897,                 2.2613,              0.0004622,              0.0004622,              0.0004622
                    235,                   1.74,                 1.0368,                 1.8093,                0.91469,                0.81319,                0.89658,                0.59887,                 2.5416,                   2.19,                 2.2573,              0.0004556,              0.0004556,              0.0004556
                    236,                 1.8051,                    1.1,                 1.7245,                0.89781,                0.80618,                0.88965,                0.57115,                 2.6633,                 2.1792,                  2.352,               0.000449,               0.000449,               0.000449
                    237,                 1.7607,                 1.0371,                 1.7853,                 0.8957,                0.82016,                0.89243,                 0.5772,                 2.6401,                 2.1737,                 2.3315,              0.0004424,              0.0004424,              0.0004424
                    238,                 1.7856,                 1.0425,                 1.7819,                0.87088,                0.82303,                0.89165,                0.58061,                 2.6052,                 2.2194,                 2.3124,              0.0004358,              0.0004358,              0.0004358
                    239,                  1.815,                 1.1599,                 1.8399,                0.86884,                0.81872,                0.89112,                0.57668,                 2.6101,                 2.2459,                 2.3158,              0.0004292,              0.0004292,              0.0004292
                    240,                 1.7454,                 1.0175,                 1.7285,                  0.837,                0.85103,                0.89358,                0.58693,                   2.62,                 2.2244,                  2.321,              0.0004226,              0.0004226,              0.0004226
                    241,                 1.6783,                 1.0024,                 1.7439,                0.86119,                0.81911,                0.88536,                  0.582,                 2.6202,                 2.2134,                 2.3141,               0.000416,               0.000416,               0.000416
                    242,                 1.8273,                 1.1734,                 1.7984,                0.83646,                0.81892,                0.88104,                0.59293,                 2.5978,                 2.1465,                  2.305,              0.0004094,              0.0004094,              0.0004094
                    243,                 1.6887,                 1.0081,                 1.7443,                0.88821,                0.79775,                0.88412,                0.57814,                 2.6176,                 2.1061,                 2.3152,              0.0004028,              0.0004028,              0.0004028
                    244,                 1.7684,                  1.047,                 1.7876,                0.85337,                0.80106,                0.88095,                0.57379,                 2.6574,                 2.0827,                 2.3367,              0.0003962,              0.0003962,              0.0003962
                    245,                 1.7695,                 1.1169,                 1.8215,                0.85609,                0.81742,                0.89001,                0.58192,                  2.666,                 2.0693,                 2.3302,              0.0003896,              0.0003896,              0.0003896
                    246,                 1.7917,                 1.0735,                 1.8567,                0.88778,                0.79494,                0.88817,                0.58138,                  2.627,                 2.0899,                 2.3144,               0.000383,               0.000383,               0.000383
                    247,                 1.7317,                0.99308,                 1.7699,                0.91136,                0.79775,                0.89505,                0.58758,                   2.59,                  2.111,                 2.3025,              0.0003764,              0.0003764,              0.0003764
                    248,                 1.7462,                 1.0564,                 1.7196,                0.88352,                0.80963,                0.89369,                0.58388,                 2.5906,                 2.0391,                 2.2973,              0.0003698,              0.0003698,              0.0003698
                    249,                 1.8392,                 1.1032,                 1.7934,                0.87235,                0.80623,                0.88484,                0.56379,                 2.6781,                 2.1253,                 2.3331,              0.0003632,              0.0003632,              0.0003632
                    250,                 1.8065,                 1.0521,                  1.865,                0.90534,                0.78652,                0.88623,                 0.5725,                 2.6399,                 2.0531,                  2.307,              0.0003566,              0.0003566,              0.0003566
                    251,                 1.6522,                 1.0258,                 1.6872,                0.88972,                0.79317,                0.88791,                0.58797,                 2.6327,                 2.0137,                 2.2889,                0.00035,                0.00035,                0.00035
                    252,                 1.7919,                 1.0367,                 1.7989,                0.88429,                0.81575,                0.89097,                0.58491,                 2.5895,                 2.0544,                 2.2842,              0.0003434,              0.0003434,              0.0003434
                    253,                 1.7507,                 1.0289,                 1.7526,                0.89381,                0.83146,                0.89296,                0.58237,                 2.5993,                 2.0818,                 2.3053,              0.0003368,              0.0003368,              0.0003368
                    254,                 1.7973,                 1.0763,                 1.8137,                0.88344,                0.82584,                0.88888,                0.56001,                 2.6433,                 2.2303,                 2.3497,              0.0003302,              0.0003302,              0.0003302
                    255,                 1.7173,                 1.0258,                 1.8039,                0.88877,                0.82584,                0.88661,                 0.5601,                 2.6298,                 2.2068,                 2.3441,              0.0003236,              0.0003236,              0.0003236
                    256,                 1.7839,                 1.0988,                 1.8393,                0.89476,                0.83146,                0.89849,                0.57806,                 2.5908,                 2.1552,                 2.3117,               0.000317,               0.000317,               0.000317
                    257,                   1.79,                 1.0733,                 1.7774,                0.87687,                0.85112,                0.89999,                0.57579,                 2.5992,                 2.1648,                 2.3187,              0.0003104,              0.0003104,              0.0003104
                    258,                 1.8404,                  1.101,                 1.8819,                0.87777,                0.82705,                0.89362,                0.57853,                 2.6086,                 2.1416,                 2.3222,              0.0003038,              0.0003038,              0.0003038
                    259,                 1.7911,                  1.032,                 1.7944,                0.87103,                0.81461,                 0.8876,                0.56828,                 2.6384,                 2.1263,                 2.3323,              0.0002972,              0.0002972,              0.0002972
                    260,                 1.8098,                 1.0776,                 1.7476,                0.87131,                0.83146,                0.89057,                0.57711,                 2.6118,                 2.1495,                 2.3166,              0.0002906,              0.0002906,              0.0002906
                    261,                 1.8018,                 1.0238,                 1.7967,                0.89553,                0.81866,                0.89268,                0.58095,                 2.6086,                 2.0932,                 2.3207,               0.000284,               0.000284,               0.000284
                    262,                 1.6997,                 1.0162,                 1.7622,                0.85593,                0.81772,                0.88458,                0.57189,                 2.6536,                 2.1272,                 2.3465,              0.0002774,              0.0002774,              0.0002774
                    263,                  1.693,                 0.9844,                 1.8011,                0.89406,                 0.8118,                0.89287,                0.58474,                 2.5866,                 2.1256,                  2.306,              0.0002708,              0.0002708,              0.0002708
                    264,                 1.7424,                 1.0613,                 1.8002,                0.85816,                0.83989,                0.89278,                0.58598,                 2.5903,                 2.1479,                 2.3013,              0.0002642,              0.0002642,              0.0002642
                    265,                 1.6687,                 1.0643,                 1.6933,                0.86086,                0.83418,                0.89319,                0.59156,                 2.5378,                 2.1701,                  2.277,              0.0002576,              0.0002576,              0.0002576
                    266,                 1.7995,                 1.0819,                 1.8164,                0.86256,                0.82865,                0.89176,                  0.594,                 2.5236,                 2.1719,                 2.2736,               0.000251,               0.000251,               0.000251
                    267,                 1.7556,                 1.0456,                 1.8065,                0.85332,                0.83708,                0.89077,                 0.5811,                 2.5978,                 2.2401,                 2.3101,              0.0002444,              0.0002444,              0.0002444
                    268,                 1.6921,                 1.0425,                 1.7787,                0.88317,                0.83427,                0.88983,                0.57703,                 2.6042,                 2.3043,                 2.3176,              0.0002378,              0.0002378,              0.0002378
                    269,                  1.711,                 1.0185,                 1.8012,                0.89178,                0.82865,                0.88931,                0.58342,                 2.5812,                 2.3296,                 2.3017,              0.0002312,              0.0002312,              0.0002312
                    270,                 1.7723,                 1.0604,                  1.801,                0.89114,                0.81742,                0.88898,                0.58062,                 2.5758,                 2.2826,                 2.2983,              0.0002246,              0.0002246,              0.0002246
                    271,                 1.8181,                 1.0618,                 1.8129,                0.90314,                0.81193,                0.89187,                0.58132,                 2.5837,                 2.2357,                 2.2905,               0.000218,               0.000218,               0.000218
                    272,                 1.6847,                 1.0013,                 1.7765,                0.89187,                0.81088,                0.89016,                0.57914,                 2.6091,                 2.1819,                 2.2936,              0.0002114,              0.0002114,              0.0002114
                    273,                 1.7499,                0.98699,                 1.8331,                 0.8844,                0.81742,                0.89382,                0.57959,                 2.6204,                 2.1827,                 2.3006,              0.0002048,              0.0002048,              0.0002048
                    274,                 1.6718,                 1.0177,                  1.708,                0.89404,                0.82022,                0.89395,                0.58672,                 2.6136,                 2.1523,                 2.3176,              0.0001982,              0.0001982,              0.0001982
                    275,                  1.674,                 1.0071,                 1.7992,                0.90208,                0.82807,                0.89713,                0.59186,                 2.5723,                 2.1315,                 2.2964,              0.0001916,              0.0001916,              0.0001916
                    276,                 1.6634,                0.98464,                 1.7497,                0.89151,                0.83096,                0.89742,                0.58664,                 2.5976,                 2.1349,                  2.305,               0.000185,               0.000185,               0.000185
                    277,                 1.6956,                 1.0102,                 1.7962,                0.89815,                0.81747,                0.89681,                0.58329,                 2.5941,                  2.143,                 2.3084,              0.0001784,              0.0001784,              0.0001784
                    278,                 1.5964,                0.92814,                  1.691,                0.90221,                 0.8118,                0.89252,                0.58455,                 2.6057,                 2.1397,                 2.3189,              0.0001718,              0.0001718,              0.0001718
                    279,                 1.7106,                 1.0126,                 1.8104,                 0.9055,                0.80743,                0.89226,                0.57059,                 2.6709,                 2.1482,                 2.3393,              0.0001652,              0.0001652,              0.0001652
                    280,                 1.6329,                0.95538,                 1.7069,                0.89718,                0.82584,                0.90338,                0.58408,                 2.6272,                 2.1513,                 2.3214,              0.0001586,              0.0001586,              0.0001586
                    281,                 1.7369,                 1.0166,                 1.8059,                0.92026,                0.80899,                0.89764,                0.58409,                 2.6111,                 2.0924,                  2.325,               0.000152,               0.000152,               0.000152
                    282,                 1.7462,                   1.05,                 1.7659,                0.89875,                0.82022,                0.90021,                0.58497,                 2.6196,                 2.1037,                  2.328,              0.0001454,              0.0001454,              0.0001454
                    283,                 1.6298,                0.99557,                 1.7422,                0.91153,                0.81038,                0.89436,                0.57728,                 2.6514,                 2.1215,                 2.3447,              0.0001388,              0.0001388,              0.0001388
                    284,                 1.6868,                 1.0026,                 1.8004,                0.89091,                0.82582,                0.89234,                 0.5704,                 2.6838,                 2.1852,                 2.3518,              0.0001322,              0.0001322,              0.0001322
                    285,                 1.6062,                0.96524,                 1.7458,                0.92428,                0.81742,                0.90317,                0.58751,                 2.6212,                 2.1514,                 2.3307,              0.0001256,              0.0001256,              0.0001256
