                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 2.3305,                 1.7996,                 1.9983,                0.74581,                0.69663,                0.75411,                0.45617,                 2.8317,                 2.4789,                 2.2939,              0.0009968,              0.0009968,              0.0009968
                    154,                  2.323,                 1.7787,                 1.9689,                0.76219,                0.63921,                0.73631,                0.43571,                 2.9316,                 2.6005,                 2.3185,              0.0009902,              0.0009902,              0.0009902
                    155,                 2.2053,                 1.7853,                 1.9695,                0.70042,                0.68258,                0.72375,                0.42621,                 2.9805,                 2.5513,                  2.338,              0.0009836,              0.0009836,              0.0009836
                    156,                 2.1776,                 1.7596,                 1.8782,                0.70042,                0.68258,                0.72375,                0.42621,                 2.9805,                 2.5513,                  2.338,               0.000977,               0.000977,               0.000977
                    157,                  2.141,                 1.7142,                 1.8193,                0.72232,                0.66573,                0.74822,                0.44986,                 2.8923,                 2.4909,                 2.3027,              0.0009704,              0.0009704,              0.0009704
                    158,                 2.0662,                 1.6361,                 1.8145,                0.74188,                0.67697,                0.75772,                0.47141,                 2.8067,                 2.4287,                  2.265,              0.0009638,              0.0009638,              0.0009638
                    159,                 2.2445,                 1.7597,                 1.9443,                0.77357,                0.69095,                0.76334,                0.46698,                 2.8108,                 2.5107,                 2.2939,              0.0009572,              0.0009572,              0.0009572
                    160,                 2.1325,                 1.8008,                 1.8803,                0.77357,                0.69095,                0.76334,                0.46698,                 2.8108,                 2.5107,                 2.2939,              0.0009506,              0.0009506,              0.0009506
                    161,                 2.0689,                 1.7873,                 1.7747,                0.77561,                0.67964,                0.75438,                0.46683,                 2.8165,                 2.5264,                 2.3012,               0.000944,               0.000944,               0.000944
                    162,                 2.2761,                 1.7506,                 1.9843,                0.75901,                0.69892,                0.77642,                0.47756,                 2.7667,                 2.4805,                 2.2774,              0.0009374,              0.0009374,              0.0009374
                    163,                 2.1466,                 1.6742,                 1.8723,                0.79571,                 0.6573,                0.76746,                0.46717,                 2.7963,                 2.5123,                 2.2829,              0.0009308,              0.0009308,              0.0009308
                    164,                 2.1795,                 1.7304,                 1.9129,                0.76571,                0.66573,                0.76386,                0.46431,                 2.7538,                 2.5499,                  2.273,              0.0009242,              0.0009242,              0.0009242
                    165,                 2.1601,                 1.7439,                  1.795,                0.76571,                0.66573,                0.76386,                0.46431,                 2.7538,                 2.5499,                  2.273,              0.0009176,              0.0009176,              0.0009176
                    166,                 1.9876,                 1.6802,                 1.8364,                0.79376,                0.64866,                 0.7675,                0.46567,                 2.7558,                 2.5778,                 2.2767,               0.000911,               0.000911,               0.000911
                    167,                 2.0747,                 1.6625,                 1.9038,                0.77891,                0.69274,                0.77898,                0.48133,                 2.7008,                  2.598,                 2.2512,              0.0009044,              0.0009044,              0.0009044
                    168,                 2.0332,                 1.7807,                 1.8951,                0.72217,                0.73747,                0.78654,                0.48189,                 2.7527,                  2.629,                 2.2765,              0.0008978,              0.0008978,              0.0008978
                    169,                 2.0297,                 1.6353,                 1.9081,                0.72217,                0.73747,                0.78654,                0.48189,                 2.7527,                  2.629,                 2.2765,              0.0008912,              0.0008912,              0.0008912
                    170,                 2.0477,                 1.6359,                 1.7837,                 0.7772,                0.68591,                0.78135,                 0.4784,                 2.7515,                 2.4875,                  2.256,              0.0008846,              0.0008846,              0.0008846
                    171,                 2.1439,                 1.7777,                 1.8862,                0.80761,                0.66032,                0.75952,                 0.4699,                 2.7992,                 2.4805,                 2.2784,               0.000878,               0.000878,               0.000878
                    172,                 2.1154,                 1.5869,                 1.8654,                0.76754,                0.67706,                0.75221,                0.46236,                 2.7772,                 2.5051,                 2.2719,              0.0008714,              0.0008714,              0.0008714
                    173,                 2.1214,                 1.6636,                 1.8124,                 0.7718,                0.66501,                0.75011,                0.45978,                 2.7741,                 2.5645,                 2.2682,              0.0008648,              0.0008648,              0.0008648
                    174,                 2.0406,                 1.6568,                 1.7721,                 0.7718,                0.66501,                0.75011,                0.45978,                 2.7741,                 2.5645,                 2.2682,              0.0008582,              0.0008582,              0.0008582
                    175,                 2.0282,                 1.6875,                 1.7913,                0.81638,                0.66573,                0.77879,                0.47057,                  2.775,                 2.5291,                 2.2621,              0.0008516,              0.0008516,              0.0008516
                    176,                 2.0684,                 1.6465,                 1.7807,                0.81192,                0.67697,                0.78467,                0.47438,                 2.8201,                 2.4292,                 2.2925,               0.000845,               0.000845,               0.000845
                    177,                 2.1699,                 1.6537,                 1.9314,                0.79635,                0.67005,                0.75694,                 0.4571,                 2.8781,                 2.4967,                 2.3158,              0.0008384,              0.0008384,              0.0008384
                    178,                 2.0657,                 1.6581,                 1.8827,                0.81563,                0.64326,                0.75475,                0.44558,                 2.9154,                  2.547,                 2.3697,              0.0008318,              0.0008318,              0.0008318
                    179,                  2.005,                  1.559,                 1.8736,                0.81563,                0.64326,                0.75475,                0.44558,                 2.9154,                  2.547,                 2.3697,              0.0008252,              0.0008252,              0.0008252
                    180,                  2.132,                 1.6541,                 1.8915,                0.80117,                0.66292,                0.77125,                 0.4615,                  2.831,                 2.4773,                 2.3316,              0.0008186,              0.0008186,              0.0008186
                    181,                   2.12,                 1.5725,                 1.8332,                0.80599,                0.67686,                0.78357,                0.47578,                  2.773,                 2.4165,                 2.3046,               0.000812,               0.000812,               0.000812
                    182,                 2.1135,                 1.6333,                 1.8768,                0.81547,                0.66292,                0.78739,                0.47905,                 2.7819,                 2.3932,                   2.32,              0.0008054,              0.0008054,              0.0008054
                    183,                 1.8936,                 1.5707,                  1.827,                0.81547,                0.66292,                0.78739,                0.47905,                 2.7819,                 2.3932,                   2.32,              0.0007988,              0.0007988,              0.0007988
                    184,                 1.9379,                  1.601,                 1.8252,                0.79231,                0.68584,                0.78187,                0.46845,                   2.81,                 2.4694,                 2.3127,              0.0007922,              0.0007922,              0.0007922
